EXPRE2000_X,EXPRE2000_Y,EXPRE1500_X,EXPRE1500_Y,EXPRE1000_X,EXPRE1000_Y,EXPRE700_X,EXPRE700_Y,EXPRE500_X,EXPRE500_Y
-2.53593837958068,-0.015675782759385,20.1726055880939,0.817218053606336,-4.12100884224857,-0.169566465771435,-2.50410688000861,-0.016899368285519,20.0470957613815,0.815847156506497
-1.95339239865759,0.042131608317266,19.1125602875037,0.915102558162243,-2.55768998793325,-0.008836328014705,-2.21618848815336,0.003138454110168,19.0580847723705,0.780958967772155
-1.56573452771605,0.095145254015546,18.0552720811658,0.898291941817652,-2.94266343274943,-0.06657897913359,-1.97938888513755,0.024745503560939,18.021978021978,0.762391454699147
-1.22544529461723,0.119215975489917,17.1418122916623,0.898219185163769,-0.888495862729087,0.156898695589452,-1.72299905232406,0.050698104856557,16.138147566719,1.04225810819217
-1.07957342727295,0.128842694932243,18.1505067118013,0.936531307379631,1.04695763963461,0.377363760557682,-1.4543866443321,0.078461352754195,15.149136577708,1.09594800803592
-1.03161635914647,0.145722798339058,17.1404337445361,0.955566745614018,1.89748082745341,0.47424897717307,-0.461269249055718,0.183881221582908,14.2072213500785,1.11700021590131
-0.691797870274662,0.179443776467104,16.1765421059988,1.05345890876507,2.95250998021232,0.588051134282814,1.08554975153432,0.354886733995896,13.171114599686,1.09843270282831
0.035796175595436,0.263765836130012,15.1636546050175,1.18957894958538,3.94979601633853,0.70178094204535,2.07896086760955,0.472779946082968,12.1350078492936,1.10084421073432
1.05419246770008,0.386641847984921,14.1536965166795,1.20383542444892,5.13921722504448,0.819027421600477,3.11276333096062,0.581821108115721,11.1459968602826,1.08926604531
2.07294181797498,0.502280167349573,13.1921598961495,1.20375883849746,5.42190000133419,0.853790184328273,4.1384932097752,0.692874099706273,10.2040816326531,1.09167023452738
3.04291029772611,0.617926332451342,12.2305083966923,1.20846121591686,5.80207307129642,0.864957725309839,4.8712508040212,0.776163843399187,9.63893249607536,1.08005913500419
3.62533859259245,0.678146287691412,11.1727606746457,1.21076645305568,6.03175678974134,0.88495302346161,5.13986321201317,0.803927091296825,9.16797488226059,1.05678570513735
4.11102894880852,0.721493985261783,10.1638364966522,1.18201225758153,8.353368465076,1.04301459241006,5.38408731883506,0.830483241459784,8.64992150706436,1.03584693694584
4.59660161896786,0.767254246995573,9.15548671329475,1.12936324525311,9.24554429086659,1.10719052059563,5.6445039690523,0.855027562064942,8.13186813186813,1.00791516176132
5.08193891701367,0.817839637056201,8.14753900618241,1.05998786112669,10.11782838203,1.14867539617566,5.90477849630237,0.873536393996701,7.6138147566719,0.984645391238798
6.15088137049337,0.90451934072271,7.09185910482512,0.976271757590146,11.2465076782456,1.17211327198397,6.1651098727393,0.894459421397819,7.14285714285715,0.940392940392941
7.12226208292552,0.991214735863453,6.03606432454063,0.897334617424453,12.2965352888184,1.1768358139874,6.67743474487127,0.927051060234177,6.86028257456829,0.940414896458853
8.14218829376794,1.08272741359392,5.55638736408388,0.851896172425611,13.2799507757844,1.1710018784558,7.17348179982757,0.958033235424295,6.62480376766091,0.92411617686343
9.16305599306437,1.15493957801703,5.02857613313702,0.808843379814623,14.2045486753442,1.18272545095779,8.19002106009711,1.02361887900857,6.38932496075353,0.914810464261014
10.2331753071116,1.21749364004935,4.83667088527616,0.792101690826343,15.3461187447218,1.14340183309423,9.17798886652891,1.08276666800789,6.20094191522763,0.903170089983277
11.1589526725523,1.2390576485149,4.54884173321668,0.765794416501209,18.993131883846,0.798396542361607,10.213965811278,1.1117370136402,6.10675039246468,0.8891913946859
12.1832332674945,1.24130545219887,4.11724160378641,0.72035980079994,20.2378086331073,0.820623752308248,11.2373932980241,1.12501508872168,5.63579277864992,0.84260794150904
13.1590860500833,1.23632340912969,3.06236585491941,0.603190953667414,7.20724640863246,0.971908789144758,12.2411168565987,1.1291192210196,5.07064364207221,0.784376795365807
14.232735945833,1.22650054625945,2.00731778766162,0.493190551591169,6.76215036936644,0.930682664228841,13.247168389376,1.12863638192572,4.59968602825746,0.733131337526942
15.257604971059,1.21668552912632,1.00051886982111,0.376025533756215,4.88386065274366,0.797339483785202,14.2340560612571,1.1419144570072,4.08163265306123,0.677227534370392
,,-0.054356879045891,0.258856686623689,4.68577405273128,0.768229296616919,15.2079679062337,1.12139379551764,3.61067503924647,0.621320071869522
,,-1.0610983574228,0.139302187103308,16.2385701995836,1.04156644903222,15.2152730267474,1.08679032712349,3.13971742543172,0.563081607037651
,,-1.2527164079657,0.110613089687893,17.1243310784781,0.944407406889917,16.1791509902402,0.984991751498813,2.574568288854,0.504850460894417
,,-1.4924112895351,0.081920162974905,17.123612505564,0.915281251434651,16.2777559048777,1.03448275862069,2.05651491365778,0.451277660068869
,,-1.82848959101187,0.062777504408478,18.1589563127629,0.881216903230185,17.2097698991262,0.958837967247415,1.58555729984302,0.395370197568
,,-2.06829935150846,0.038863541066344,19.1469940697774,0.929680654220718,17.1925445955026,0.916991912445178,1.02040816326531,0.339470053755768
,,-2.59582338513734,-0.016136659971779,-1.30059701432953,0.120655378418461,17.949651538698,0.808263701676972,0.502354788069077,0.281235248268215
,,,,-1.49862373326573,0.093972370871449,18.1746142987959,0.898080714601859,0.031397174254316,0.229989790429351
,,,,-1.79533446575102,0.067297347467929,19.2299048228324,0.789065937219045,-0.439560439560438,0.164758318604473
,,,,-2.04270319146175,0.040618331992663,19.1382838152702,0.787430088922866,-1.00470957613815,0.120513186447253
,,,,-0.014411379001302,0.254046463723046,19.1974732936732,0.88721683498974,-1.4756671899529,0.07159873093939
,,,,-5.10945262708262,-0.264958791839407,4.66431218389878,0.74679113185531,-1.75824175824176,0.041317656702272
,,,,-6.14808989347156,-0.364389322804909,0.084153219675798,0.242707117852976,-1.94662480376766,0.029677282424535
,,,,-7.18588882479396,-0.429839339072602,-0.954591332987739,0.13068844807468,-2.08791208791209,0.015702246471477
,,,,-8.12494386149108,-0.492870159862513,20.1601365795398,0.802800466744458,-2.18210361067504,-0.000607451156902
,,,,-9.0636396117311,-0.541337902924791,,,-2.32339089481947,-0.009920482447955
,,,,-9.11256245097236,-0.524343653504141,,,-2.51177394034537,-0.030884866049701
,,,,-10.050479747222,-0.541258061489881,,,,
,,,,-10.0500605796887,-0.524267804140976,,,,
,,,,-10.9864808490338,-0.480502721594912,,,,
,,,,-11.971105384706,-0.390617234172933,,,,
,,,,-13.0059701432954,-0.33713544899829,,,,
